nyt_id,facility_name,facility_type,facility_city,facility_county,facility_county_fips,facility_state,facility_lng,facility_lat,latest_inmate_population,max_inmate_population_2020,total_inmate_cases,total_inmate_deaths,total_officer_cases,total_officer_deaths,note
912A6122,Kansas City Reentry Center prison,State prison,Kansas City,Jackson,29095,Missouri,-94.5976027,39.1066973,84,,29,0,21,0,
7B341E96,Moberly Correctional Center,State prison,Moberly,Randolph,29175,Missouri,-92.43768,39.3632281,1541,1586,235,0,88,0,
06AA4D0F,Missouri Eastern Correctional Center,State prison,Pacific,St. Louis,29189,Missouri,-90.701222,38.4904714,1010,1010,197,0,109,0,
55A39923,Maryville Treatment Center prison,State rehabilitation center,Maryville,Nodaway,29147,Missouri,-94.8148081,40.3455103,251,,51,0,48,0,
E16D6C46,Northeast Correctional Center,State prison,Bowling Green,Pike,29163,Missouri,-91.2252223,39.3697058,1379,1475,109,0,133,0,
BA21C3DB,Ozark Correctional Center,State prison,Fordland,Webster,29225,Missouri,-92.8766504,37.1526732,357,509,160,0,50,0,
CD078ABD,Potosi Correctional Center,State prison,Mineral Point,Washington,29221,Missouri,-90.7362097,37.9360578,828,831,144,0,129,0,
E6160AF1,South Central Correctional Center,State prison,Licking,Texas,29215,Missouri,-91.8733282,37.5050698,1461,1461,135,0,89,0,
358705C0,Southeast Correctional Center,State prison,Charleston,Mississippi,29133,Missouri,-89.3509912,36.8951267,1183,1221,270,0,125,0,
48E4B073,Tipton Correctional Center,State prison,Tipton,Moniteau,29135,Missouri,-92.7801203,38.6668734,683,749,171,0,67,0,
FAB6EB12,Transition Center of Saint Louis prison,State prison,Saint Louis,St. Louis City,29510,Missouri,-90.1840606,38.6429874,125,,4,0,43,0,
069FE2BC,"Women's Eastern Reception, Diagnostic and Correctional Center prison",State prison,Vandalia,Audrain,29007,Missouri,-91.4768778,39.3178793,895,,570,0,85,0,
692EB762,Western Missouri Correctional Center,State prison,Cameron,DeKalb,29063,Missouri,-94.229114,39.7643252,1649,1692,216,0,160,0,
1C861B3D,"Western Reception, Diagnostic and Correctional Center prison",State prison,Saint Joseph,Buchanan,29021,Missouri,-94.8112305,39.772861,1666,,371,0,140,0,
4D5CCFE4,Camp Avery Park Camp,State juvenile detention,Troy,Lincoln,29113,Missouri,-90.9145911,39.0187059,25,,3,0,6,0,
B632B64C,Community Learning Center,State juvenile detention,Springfield,Greene,29077,Missouri,-93.3611712,37.1793805,,,4,0,4,0,
7092F9C1,Cornerstone Group Home,State juvenile detention,Columbia,Boone,29019,Missouri,-92.3220234,39.000566,14,,0,0,1,0,
61F60C48,Datema House,State juvenile detention,Springfield,Greene,29077,Missouri,-93.2897839,37.1978302,8,,0,0,1,0,
48070DD9,Fulton Youth Treatment Center,State juvenile detention,Fulton,Callaway,29027,Missouri,-91.9248549,38.8376308,13,,10,0,6,0,
5705DC44,Gentry Residential Treatment Center,State juvenile detention,Cabool,Texas,29215,Missouri,-92.0914934,37.1167647,17,,1,0,3,0,
14C65E47,Girardot Center,State juvenile detention,Cape Girardeau,Cape Girardeau,29031,Missouri,-89.5236588,37.3124609,,,0,0,3,0,
161E41B2,Hillsboro Treatment Center,State juvenile detention,Hillsboro,Jefferson,29099,Missouri,-90.5642016,38.2322041,10,,0,0,3,0,
0E7FE81C,Hogan Street Youth Center,State juvenile detention,Saint Louis,St. Louis City,29510,Missouri,-90.2004193,38.6465749,30,,32,0,24,0,
4373E04C,Lewis and Clark Hall,State juvenile detention,Saint Louis,St. Louis,29189,Missouri,-90.3105669,38.7108119,9,,0,0,0,0,
57ED3551,Missouri Hills Youth Center,State juvenile detention,Saint Louis,St. Louis City,29510,Missouri,-90.2004193,38.6465749,20,,25,0,33,0,
A30E63A5,Montgomery Youth Center,State juvenile detention,Montgomery City,Montgomery,29139,Missouri,-91.4961133,38.9596938,11,,6,0,2,0,
ABDC2C73,Mount Vernon Treatment Center,State juvenile detention,Mount Vernon,Lawrence,29109,Missouri,-93.8347411,37.1112348,31,,0,0,8,0,
62FC8313,Northwest Regional Youth Center,State juvenile detention,Kansas City,Clay,29047,Missouri,-94.521994,39.245009,26,,28,0,21,0,
FA5C0E8B,Rich Hill Youth Development Center,State juvenile detention,Rich Hill,Bates,29013,Missouri,-94.351386,38.099202,12,,0,0,0,0,
B710355B,Riverbend Treatment Center,State juvenile detention,Saint Joseph,Buchanan,29021,Missouri,-94.752126,39.754494,22,,6,0,10,0,
3341AFCA,Sears Youth Center,State juvenile detention,Poplar Bluff,Butler,29023,Missouri,-90.51093,36.8610684,62,,14,0,21,0,
8BDB9967,Sierra Osage Treatment Center,State juvenile detention,Poplar Bluff,Butler,29023,Missouri,-90.5096041,36.8600183,15,,1,0,5,0,
7C7C8B2A,Watkins Mill Park Camp,State juvenile detention,Lawson,Clay,29047,Missouri,-94.2707117,39.4085891,40,,0,0,6,0,
B9DEFA47,Waverly Youth Center,State juvenile detention,Waverly,Lafayette,29107,Missouri,-93.5193315,39.2100724,40,,13,0,13,0,
1FA083E8,Wilson Creek,State juvenile detention,Springfield,Greene,29077,Missouri,-93.4190375,37.1157835,10,,0,0,2,0,
B539E933,Montana State Prison,State prison,Deer Lodge,Powell,30077,Montana,-112.8010516,46.3829532,1326,1400,487,5,182,0,
0D08776C,Montana Women's Prison,State prison,Billings,Yellowstone,30111,Montana,-108.4956107,45.7749903,190,190,119,0,22,0,
6FC68C47,Riverside Special Needs Unit,State prison,Boulder,Jefferson,30043,Montana,-112.1168183,46.2262207,27,,8,0,1,0,
115F7BA5,Pine Hills Correctional Facility,State prison,Miles City,Custer,30017,Montana,-105.8212212,46.4084836,27,27,19,0,20,0,
2A880312,Crossroads Correctional Center,State prison,Shelby,Toole,30101,Montana,-111.8934332,48.5030232,568,576,299,1,34,0,
6A30D418,Dawson County Correctional Facility,State prison,Glendive,Dawson,30021,Montana,-104.685236,47.130532,128,,37,0,0,0,
E7106547,Great Falls Regional Prison,State prison,Great Falls,Cascade,30013,Montana,-111.3674857,47.4690076,152,152,11,0,0,0,
1AA65B71,Missoula Assessment & Sanction Center,State prison,Missoula,Missoula,30063,Montana,-114.0164442,46.8479143,129,,0,0,0,0,
20AC1CA8,Alpha House prison,State prison,Billings,Yellowstone,30111,Montana,-108.5100415,45.7801968,229,,25,0,2,0,
70004D6A,Butte Prerelease Center prison,State prison,Butte,Silver Bow,30093,Montana,-112.5376178,46.0133443,156,,0,0,0,0,
13E0997F,Connections Corrections Program East - Butte,State prison,Butte,Silver Bow,30093,Montana,-112.5383111,46.0136454,54,,20,0,5,0,
271DBB55,Connections Corrections Program West and Warm Springs Addiction Treatment and Change West,State prison,Warm Springs,Deer Lodge,30023,Montana,-112.7928292,46.1808468,184,,2,0,4,0,
236100C8,Elkhorn Treatment Center,State prison,Boulder,Jefferson,30043,Montana,-112.1168183,46.2262207,41,,0,0,0,0,
BB24B969,Gallatin Reentry Program center,State prison,Bozeman,Gallatin,30031,Montana,-111.058308,45.6726297,47,,2,0,2,0,
90572893,Great Falls Transition Center,State prison,Great Falls,Cascade,30013,Montana,-111.2776897,47.5165339,152,,2,0,0,0,
24C2BB88,Helena Prerelease Center,State prison,Helena,Lewis and Clark,30049,Montana,-112.0407507,46.5858845,98,,0,0,0,0,
0AF07275,Missoula Prerelease Center,State prison,Missoula,Missoula,30063,Montana,-114.0259119,46.8813682,109,,3,0,0,0,
6C10D7F9,Nexus Treatment center,State rehabilitation center,Lewistown,Fergus,30027,Montana,-109.4538786,47.0478409,74,,14,0,0,0,
47035EE4,Passages center,State rehabilitation center,Billings,Yellowstone,30111,Montana,-108.4931352,45.7719921,54,,38,0,0,0,
D7AEDCE8,Assessment and Transition prison,State rehabilitation center,Anaconda,Deer Lodge,30023,Montana,-112.9541013,46.1229151,149,,68,0,7,0,
E89BE876,Warm Springs Addiction Treatment and Change East - Glendive,State rehabilitation center,Glendive,Dawson,30021,Montana,-104.7107931,47.106401,27,,0,0,0,0,
A563766F,Nebraska State Penitentiary,State prison,Lincoln,Lancaster,31109,Nebraska,-96.7039692,40.7695868,1300,1362,139,0,95,0,
4289FAA1,Community Corrections Center - Lincoln,State prison,Lincoln,Lancaster,31109,Nebraska,-96.7604003,40.7857229,625,,2,0,18,0,
F2BECDF3,Community Corrections Center - Omaha,State prison,Omaha,Douglas,31055,Nebraska,-95.9005056,41.2835227,176,,7,0,8,0,
96EE9DB8,Diagnostic & Evaluation Center prison,State prison,Lincoln,Lancaster,31109,Nebraska,-96.7668149,40.7862891,364,,63,0,34,0,
6220620E,Lincoln Correctional Center,State prison,Lincoln,Lancaster,31109,Nebraska,-96.7660451,40.7877391,529,539,9,0,34,0,
B479A304,Nebraska Correctional Center for Women,State prison,York,York,31185,Nebraska,-97.6284276,40.8642894,252,287,27,0,26,0,
A158033A,Nebraska Correctional Youth Facility,State juvenile detention,Omaha,Douglas,31055,Nebraska,-95.9057629,41.2823874,66,,13,0,9,0,
E3D2EF21,Omaha Correctional Center,State prison,Omaha,Douglas,31055,Nebraska,-95.8985489,41.2817944,763,,112,0,39,0,
FE252A98,Tecumseh State Correctional Institution,State prison,Tecumseh,Johnson,31097,Nebraska,-96.1852683,40.4022927,1026,,70,0,101,0,
6CC7AE53,Work Ethic Camp,State work camp,McCook,Red Willow,31145,Nebraska,-100.6487383,40.2280197,193,,11,0,1,0,
D9572328,Ely State Prison,State prison,Ely,White Pine,32033,Nevada,-114.9384284,39.3855085,1213,,213,2,85,0,
6B850A93,Carlin Conservation Camp,State work camp,Carlin,Elko,32007,Nevada,-116.0836029,40.7280349,90,,84,0,5,0,
EE83B38C,High Desert State Prison,State prison,Indian Springs,Clark,32003,Nevada,-115.5845189,36.5152843,3565,,515,4,284,1,
F0AF38D8,Casa Grande Transitional prison housing,State prison,Las Vegas,Clark,32003,Nevada,-115.192261,36.0859803,323,,170,0,30,1,
E3714060,Florence McClure Women's Correctional Center,State prison,North Las Vegas,Clark,32003,Nevada,-115.0767169,36.2573853,973,,72,0,54,1,
44BCEC5C,Humboldt Conservation Camp prison,State work camp,Winnemucca,Humboldt,32013,Nevada,-117.9206638,40.9004634,95,,95,0,9,0,
72AC98B7,Lake's Crossing Center prison,State prison,Sparks,Washoe,32031,Nevada,-119.7780513,39.5311352,,,0,0,10,0,
BCEC8B2A,Lovelock Correctional Center,State prison,Lovelock,Pershing,32027,Nevada,-118.3861878,40.2227999,1685,,766,17,101,0,
4791E36D,Northern Nevada Correctional Center,State prison,Carson City,Carson City,32510,Nevada,-119.7442405,39.1084625,1356,,936,29,135,0,
8FA9AEF1,Southern Desert Correctional Center,State prison,Indian Springs,Clark,32003,Nevada,-115.5560704,36.5169964,1678,,556,1,129,0,
7A935EBA,Warm Springs Correctional Center,State prison,Carson City,Carson City,32510,Nevada,-119.7387707,39.1579037,525,,481,0,67,0,
048ED05F,Northern Nevada transitional prison housing,State prison,Reno,Washoe,32031,Nevada,-119.7886944,39.5270625,103,,63,0,0,0,
B1FFE609,Pioche Conservation Camp,State work camp,Pioche,Lincoln,32017,Nevada,-114.417973,37.955602,217,,96,0,14,0,
D2982803,Three Lakes Valley Conservation Camp prison,State work camp,Indian Springs,Clark,32003,Nevada,-115.5550926,36.5195867,,,220,0,8,0,
4E75092E,Jean Conservation Camp prison,State work camp,Jean,Clark,32003,Nevada,-115.3129549,35.7744061,,,55,0,7,0,
993676BD,Stewart Training Facility prison,State work camp,Carson City,Carson City,32510,Nevada,-119.7476721,39.1070476,,,241,0,52,0,
6ADA1DDF,Tonopah Conservation Camp prison,State work camp,Tonopah,Nye,32023,Nevada,-117.1053167,38.1692309,150,,3,0,2,0,
75531DED,Muri Stein prison hospital,State facility,Las Vegas,Clark,32003,Nevada,-115.2268877,36.1568615,,,3,0,23,0,
13B1EF88,Wells Conservation Camp prison,State work camp,Wells,Elko,32007,Nevada,-114.7016576,41.0893328,,,76,0,3,0,
CBF3C7A4,New Hampshire Correctional Facility for Women,State prison,Concord,Merrimack,33013,New Hampshire,-71.5596084,43.2254219,142,,26,0,12,0,
0484D57E,Northern New Hampshire Corrections Facility,State prison,Berlin,Coos,33007,New Hampshire,-71.1449933,44.5125893,516,,133,1,31,0,
9E35106E,New Hampshire State Prison for Men,State prison,Concord,Merrimack,33013,New Hampshire,-71.5567256,43.2266905,1242,1313,276,2,95,0,
E58A7836,State Transition Centers,State prison,Concord,Merrimack,33013,New Hampshire,-71.5517909,43.1801358,,,22,0,17,0,This is a system-wide total. Facility-level data is unavailable.
1FA518B1,Adult Diagnostic and Treatment Center prison,State prison,Avenel,Middlesex,34023,New Jersey,-74.273728,40.589747,847,,410,14,153,0,
CD7C0141,Bayside State Prison,State prison,Maurice River Township,Cumberland,34011,New Jersey,-74.9518552,39.243166,1108,1124,562,0,131,0,
3658E1C3,Central Reception and Assignment Facility prison,State prison,Trenton,Mercer,34021,New Jersey,-74.8075096,40.2511437,601,,368,2,143,0,
74FECE2E,East Jersey State Prison,State prison,Rahway,Middlesex,34023,New Jersey,-74.2681216,40.5909627,1175,1196,203,8,187,0,
3F8D9197,Edna Mahan Correctional Facility for Women,State prison,Clinton,Hunterdon,34019,New Jersey,-74.9337422,40.6296315,519,521,157,2,150,0,
45EDF90D,Garden State Youth Correctional Facility,State juvenile detention,Burlington County,Burlington,34005,New Jersey,-74.6764269,40.159531,1360,,555,1,190,0,
2D6AD365,Mid-State Correctional Facility,State prison,Wrightstown,Burlington,34005,New Jersey,-74.5839951,39.9976367,530,600,88,1,101,0,
27B4A1E8,New Jersey State Prison,State prison,Trenton,Mercer,34021,New Jersey,-74.7563837,40.2072994,1384,1541,231,7,244,0,
0A4A98A8,Northern State Prison,State prison,Newark,Essex,34013,New Jersey,-74.1731107,40.7126628,2117,2325,310,10,273,0,
556AA71A,South Woods State Prison,State prison,Cumberland County,Cumberland,34011,New Jersey,-75.2075526,39.4131785,2899,2899,1127,7,252,0,
A7A58CA6,Southern State Correctional Facility,State prison,Maurice River Township,Cumberland,34011,New Jersey,-74.9576419,39.2374488,1024,3007,295,0,168,0,
0420BFB2,William H. Fauver Youth Correctional Facility,State juvenile detention,Clinton Township,Hunterdon,34019,New Jersey,-74.8603532,40.6598627,401,,247,0,127,0,
D222D5A5,Bo Robinson Assessment and Treatment center prison,State halfway house,Mercer County,Mercer,34021,New Jersey,-74.7337069,40.3028533,93,,52,1,0,0,
6E389A1E,Clinton House,State halfway house,Mercer County,Mercer,34021,New Jersey,-74.7554144,40.2218318,21,,0,0,0,0,
6D89BA78,Columbus House,State halfway house,Mercer County,Burlington,34005,New Jersey,-74.7283965,40.0400251,27,,6,0,0,0,
29815E39,CURA treatment house,State rehabilitation center,Secaucus,Hudson,34017,New Jersey,-74.0590508,40.7843799,27,,1,0,0,0,
9EF6D993,Fenwick House,State halfway house,Pasaic County,Passaic,34031,New Jersey,-74.1628286,40.9142777,19,,1,0,0,0,
72B73F16,Fletcher House,State halfway house,Camden County,Camden,34007,New Jersey,-75.1195336,39.9479718,43,,1,0,0,0,
B374C83D,Garrett House,State halfway house,Camden County,Camden,34007,New Jersey,-75.1202913,39.9469551,15,,4,0,0,0,
14CA42DE,Hope Hall,State halfway house,Camden,Camden,34007,New Jersey,-75.1145388,39.9139205,85,,13,0,0,0,
92C12578,James A. Hemm House,State halfway house,Newark,Essex,34013,New Jersey,-74.1723667,40.735657,24,,1,0,0,0,
99047F52,Kintock Bridgeton House 1,State halfway house,Bridgeton,Cumberland,34011,New Jersey,-75.2131765,39.410655,112,,10,0,0,0,
5F4219F5,Kintock Bridgeton House 2,State halfway house,Bridgeton,Cumberland,34011,New Jersey,-75.2131765,39.410655,192,,15,0,0,0,
67D49810,Kintock Newark House,State halfway house,Newark,Essex,34013,New Jersey,-74.1926292,40.7026771,139,,10,0,0,0,
97BC1897,The Harbor House,State halfway house,Essex County,Passaic,34031,New Jersey,-74.1678445,40.9039417,133,,9,0,0,0,
7DC5E4E7,Tully House,State halfway house,Essex County,Union,34039,New Jersey,-74.3404443,40.7229331,151,,8,0,0,0,
343DDDA2,Central New Mexico Correctional Facility,State prison,Los Lunas,Valencia,35061,New Mexico,-106.7639881,34.7906725,752,,292,11,174,0,
285F16F0,Penitentiary of New Mexico,State prison,Santa Fe,Santa Fe,35049,New Mexico,-106.0537247,35.561353,655,,217,0,144,0,
F60A2EA2,Roswell Correctional Center,State prison,Hagerman,Chaves,35005,New Mexico,-104.5430638,33.1408214,232,,230,1,47,0,
27A319BD,Springer Correctional Center,State prison,Springer,Colfax,35007,New Mexico,-104.6262373,36.386078,224,,151,0,35,0,
A14839C0,Northeast New Mexico Correctional Facility,State prison,Clayton,Union,35059,New Mexico,-103.122949,36.4353279,488,,167,1,52,0,
667D1870,Northwest New Mexico Correctional Center,State prison,Grants,Cibola,35006,New Mexico,-107.8171777,35.1405513,493,,126,4,73,0,
BAA57D8D,Southern New Mexico Correctional Facility,State prison,Las Cruces,Dona Ana,35013,New Mexico,-106.9473865,32.2493475,624,,230,1,115,0,
56F6BD11,Western New Mexico Correctional Facility,State prison,Grants,Cibola,35006,New Mexico,-107.8171777,35.1405513,348,,226,0,30,0,
D3271771,Guadalupe County Correctional Facility,State prison,Santa Rosa,Guadalupe,35019,New Mexico,-104.7029404,34.9083019,501,,253,4,62,0,
BE8BF132,Lea County Correctional Facility,State prison,Hobbs,Lea,35025,New Mexico,-103.2246818,32.7641665,1116,,759,3,138,1,
3DDD1785,Adirondack Correctional Facility,State prison,Ray Brook,Essex,36031,New York,-74.0930449,44.2959165,93,,2,0,0,0,
0D9A2643,Albion Correctional Facility,State prison,Albion,Orleans,36073,New York,-78.2152596,43.2426291,564,604,28,0,0,0,
BBD4648A,Altona Correctional Facility,State prison,Altona,Clinton,36019,New York,-73.6593473,44.8916123,209,,9,0,0,0,
90A2BA71,Attica Correctional Facility,State prison,Attica,Wyoming,36121,New York,-78.2757215,42.8493767,1649,1864,281,0,0,0,
8C2DEAFF,Auburn Correctional Facility,State prison,Auburn,Cayuga,36011,New York,-76.5721673,42.9353094,1072,1181,126,1,0,0,
FAD4E3B5,Bare Hill Correctional Facility,State prison,Malone,Franklin,36033,New York,-74.3236608,44.8764878,776,973,233,1,0,0,
44C6E66B,Bedford Hills Correctional Facility,State prison,Bedford,Westchester,36119,New York,-73.6805992,41.2386734,510,623,85,2,0,0,
21778E16,Cape Vincent Correctional Facility,State prison,Cape Vincent,Jefferson,36045,New York,-76.1883616,44.1976438,443,,5,0,0,0,
CAC759A1,Cayuga Correctional Facility,State prison,Moravia,Cayuga,36011,New York,-76.3961932,42.7218024,634,705,182,0,0,0,
026B765D,Clinton Correctional Facility,State prison,Village of Dannemora,Clinton,36019,New York,-73.7211778,44.7231146,2084,2220,378,2,0,0,
02862049,Collins Correctional Facility,State prison,Town of Collins,Erie,36029,New York,-78.9402558,42.4916038,654,979,122,1,0,0,
0D0413F1,Coxsackie Correctional Facility,State prison,Coxsackie,Greene,36039,New York,-73.8366866,42.343665,716,777,173,4,0,0,
91355867,Downstate Correctional Facility,State prison,Fishkill,Dutchess,36027,New York,-73.9449831,41.532677,911,911,52,0,0,0,
C14B2B48,Eastern Correctional Facility,State prison,Napanoch,Ulster,36111,New York,-74.3630544,41.7413126,847,926,73,1,0,0,
32C10FFB,Edgecombe Residential Treatment Facility,State prison,New York,New York,36061,New York,-73.9375966,40.8362516,43,,2,0,0,0,
