country,placename,frequency,start_date,end_date,year,month,week,deaths,expected_deaths,excess_deaths,baseline
Colombia,,weekly,2019-05-27,2019-06-02,2019,6,22,4552,,,
Colombia,,weekly,2019-06-03,2019-06-09,2019,6,23,4835,,,
Colombia,,weekly,2019-06-10,2019-06-16,2019,6,24,4734,,,
Colombia,,weekly,2019-06-17,2019-06-23,2019,6,25,4936,,,
Colombia,,weekly,2019-06-24,2019-06-30,2019,6,26,4780,,,
Colombia,,weekly,2019-07-01,2019-07-07,2019,7,27,4827,,,
Colombia,,weekly,2019-07-08,2019-07-14,2019,7,28,4862,,,
Colombia,,weekly,2019-07-15,2019-07-21,2019,7,29,4894,,,
Colombia,,weekly,2019-07-22,2019-07-28,2019,7,30,4651,,,
Colombia,,weekly,2019-07-29,2019-08-04,2019,8,31,4704,,,
Colombia,,weekly,2019-08-05,2019-08-11,2019,8,32,4717,,,
Colombia,,weekly,2019-08-12,2019-08-18,2019,8,33,4658,,,
Colombia,,weekly,2019-08-19,2019-08-25,2019,8,34,4886,,,
Colombia,,weekly,2019-08-26,2019-09-01,2019,9,35,4815,,,
Colombia,,weekly,2019-09-02,2019-09-08,2019,9,36,4689,,,
Colombia,,weekly,2019-09-09,2019-09-15,2019,9,37,4577,,,
Colombia,,weekly,2019-09-16,2019-09-22,2019,9,38,4619,,,
Colombia,,weekly,2019-09-23,2019-09-29,2019,9,39,4398,,,
Colombia,,weekly,2019-09-30,2019-10-06,2019,10,40,4578,,,
Colombia,,weekly,2019-10-07,2019-10-13,2019,10,41,4514,,,
Colombia,,weekly,2019-10-14,2019-10-20,2019,10,42,4566,,,
Colombia,,weekly,2019-10-21,2019-10-27,2019,10,43,4583,,,
Colombia,,weekly,2019-10-28,2019-11-03,2019,11,44,4724,,,
Colombia,,weekly,2019-11-04,2019-11-10,2019,11,45,4680,,,
Colombia,,weekly,2019-11-11,2019-11-17,2019,11,46,4617,,,
Colombia,,weekly,2019-11-18,2019-11-24,2019,11,47,4711,,,
Colombia,,weekly,2019-11-25,2019-12-01,2019,12,48,4695,,,
Colombia,,weekly,2019-12-02,2019-12-08,2019,12,49,4720,,,
Colombia,,weekly,2019-12-09,2019-12-15,2019,12,50,4716,,,
Colombia,,weekly,2019-12-16,2019-12-22,2019,12,51,4771,,,
Colombia,,weekly,2019-12-23,2019-12-29,2019,12,52,4932,,,
Colombia,,weekly,2020-01-06,2020-01-12,2020,1,2,4976,4959,17,2015-2019 historical data
Colombia,,weekly,2020-01-13,2020-01-19,2020,1,3,4858,4875,-17,2015-2019 historical data
Colombia,,weekly,2020-01-20,2020-01-26,2020,1,4,4729,4796,-67,2015-2019 historical data
Colombia,,weekly,2020-01-27,2020-02-02,2020,2,5,4585,4727,-142,2015-2019 historical data
Colombia,,weekly,2020-02-03,2020-02-09,2020,2,6,4689,4672,17,2015-2019 historical data
Colombia,,weekly,2020-02-10,2020-02-16,2020,2,7,4679,4635,44,2015-2019 historical data
Colombia,,weekly,2020-02-17,2020-02-23,2020,2,8,4666,4614,52,2015-2019 historical data
Colombia,,weekly,2020-02-24,2020-03-01,2020,3,9,4492,4608,-116,2015-2019 historical data
Colombia,,weekly,2020-03-02,2020-03-08,2020,3,10,4502,4611,-109,2015-2019 historical data
Colombia,,weekly,2020-03-09,2020-03-15,2020,3,11,4414,4619,-205,2015-2019 historical data
Colombia,,weekly,2020-03-16,2020-03-22,2020,3,12,4463,4626,-163,2015-2019 historical data
Colombia,,weekly,2020-03-23,2020-03-29,2020,3,13,4314,4631,-317,2015-2019 historical data
Colombia,,weekly,2020-03-30,2020-04-05,2020,4,14,4152,4634,-482,2015-2019 historical data
Colombia,,weekly,2020-04-06,2020-04-12,2020,4,15,4218,4637,-419,2015-2019 historical data
Colombia,,weekly,2020-04-13,2020-04-19,2020,4,16,4313,4643,-330,2015-2019 historical data
Colombia,,weekly,2020-04-20,2020-04-26,2020,4,17,4294,4656,-362,2015-2019 historical data
Colombia,,weekly,2020-04-27,2020-05-03,2020,5,18,4230,4680,-450,2015-2019 historical data
Colombia,,weekly,2020-05-04,2020-05-10,2020,5,19,4423,4714,-291,2015-2019 historical data
Colombia,,weekly,2020-05-11,2020-05-17,2020,5,20,4541,4757,-216,2015-2019 historical data
Colombia,,weekly,2020-05-18,2020-05-24,2020,5,21,4642,4804,-162,2015-2019 historical data
Colombia,,weekly,2020-05-25,2020-05-31,2020,5,22,4687,4848,-161,2015-2019 historical data
Colombia,,weekly,2020-06-01,2020-06-07,2020,6,23,5087,4885,202,2015-2019 historical data
Colombia,,weekly,2020-06-08,2020-06-14,2020,6,24,5275,4907,368,2015-2019 historical data
Colombia,,weekly,2020-06-15,2020-06-21,2020,6,25,5694,4913,781,2015-2019 historical data
Colombia,,weekly,2020-06-22,2020-06-28,2020,6,26,6057,4902,1155,2015-2019 historical data
Colombia,,weekly,2020-06-29,2020-07-05,2020,7,27,6124,4876,1248,2015-2019 historical data
Colombia,,weekly,2020-07-06,2020-07-12,2020,7,28,6627,4840,1787,2015-2019 historical data
Colombia,,weekly,2020-07-13,2020-07-19,2020,7,29,7169,4801,2368,2015-2019 historical data
Colombia,,weekly,2020-07-20,2020-07-26,2020,7,30,7571,4764,2807,2015-2019 historical data
Colombia,,weekly,2020-07-27,2020-08-02,2020,8,31,7937,4734,3203,2015-2019 historical data
Colombia,,weekly,2020-08-03,2020-08-09,2020,8,32,7742,4712,3030,2015-2019 historical data
Colombia,,weekly,2020-08-10,2020-08-16,2020,8,33,7506,4700,2806,2015-2019 historical data
Colombia,,weekly,2020-08-17,2020-08-23,2020,8,34,7023,4693,2330,2015-2019 historical data
Colombia,,weekly,2020-08-24,2020-08-30,2020,8,35,6667,4691,1976,2015-2019 historical data
Colombia,,weekly,2020-08-31,2020-09-06,2020,9,36,6454,4687,1767,2015-2019 historical data
Colombia,,weekly,2020-09-07,2020-09-13,2020,9,37,6281,4681,1600,2015-2019 historical data
Colombia,,weekly,2020-09-14,2020-09-20,2020,9,38,6138,4671,1467,2015-2019 historical data
Colombia,,weekly,2020-09-21,2020-09-27,2020,9,39,6061,4658,1403,2015-2019 historical data
Colombia,,weekly,2020-09-28,2020-10-04,2020,10,40,5887,4645,1242,2015-2019 historical data
Colombia,,weekly,2020-10-05,2020-10-11,2020,10,41,6035,4634,1401,2015-2019 historical data
Colombia,,weekly,2020-10-12,2020-10-18,2020,10,42,6033,4631,1402,2015-2019 historical data
Colombia,,weekly,2020-10-19,2020-10-25,2020,10,43,6125,4637,1488,2015-2019 historical data
Colombia,,weekly,2020-10-26,2020-11-01,2020,11,44,5871,4655,1216,2015-2019 historical data
Czech Republic,,weekly,2020-01-06,2020-01-12,2020,1,2,2321,2349,-28,2015-2019 historical data
Czech Republic,,weekly,2020-01-13,2020-01-19,2020,1,3,2245,2401,-156,2015-2019 historical data
Czech Republic,,weekly,2020-01-20,2020-01-26,2020,1,4,2335,2448,-113,2015-2019 historical data
Czech Republic,,weekly,2020-01-27,2020-02-02,2020,2,5,2368,2487,-119,2015-2019 historical data
Czech Republic,,weekly,2020-02-03,2020-02-09,2020,2,6,2353,2510,-157,2015-2019 historical data
Czech Republic,,weekly,2020-02-10,2020-02-16,2020,2,7,2391,2515,-124,2015-2019 historical data
Czech Republic,,weekly,2020-02-17,2020-02-23,2020,2,8,2346,2501,-155,2015-2019 historical data
Czech Republic,,weekly,2020-02-24,2020-03-01,2020,3,9,2357,2469,-112,2015-2019 historical data
Czech Republic,,weekly,2020-03-02,2020-03-08,2020,3,10,2291,2425,-134,2015-2019 historical data
Czech Republic,,weekly,2020-03-09,2020-03-15,2020,3,11,2304,2372,-68,2015-2019 historical data
Czech Republic,,weekly,2020-03-16,2020-03-22,2020,3,12,2321,2316,5,2015-2019 historical data
Czech Republic,,weekly,2020-03-23,2020-03-29,2020,3,13,2293,2263,30,2015-2019 historical data
Czech Republic,,weekly,2020-03-30,2020-04-05,2020,4,14,2320,2214,106,2015-2019 historical data
Czech Republic,,weekly,2020-04-06,2020-04-12,2020,4,15,2239,2173,66,2015-2019 historical data
Czech Republic,,weekly,2020-04-13,2020-04-19,2020,4,16,2124,2137,-13,2015-2019 historical data
Czech Republic,,weekly,2020-04-20,2020-04-26,2020,4,17,2031,2108,-77,2015-2019 historical data
Czech Republic,,weekly,2020-04-27,2020-05-03,2020,5,18,2109,2082,27,2015-2019 historical data
Czech Republic,,weekly,2020-05-04,2020-05-10,2020,5,19,1995,2059,-64,2015-2019 historical data
Czech Republic,,weekly,2020-05-11,2020-05-17,2020,5,20,2028,2039,-11,2015-2019 historical data
Czech Republic,,weekly,2020-05-18,2020-05-24,2020,5,21,1918,2023,-105,2015-2019 historical data
Czech Republic,,weekly,2020-05-25,2020-05-31,2020,5,22,1935,2011,-76,2015-2019 historical data
Czech Republic,,weekly,2020-06-01,2020-06-07,2020,6,23,2130,2004,126,2015-2019 historical data
Czech Republic,,weekly,2020-06-08,2020-06-14,2020,6,24,1986,2004,-18,2015-2019 historical data
Czech Republic,,weekly,2020-06-15,2020-06-21,2020,6,25,2024,2009,15,2015-2019 historical data
Czech Republic,,weekly,2020-06-22,2020-06-28,2020,6,26,2079,2019,60,2015-2019 historical data
Czech Republic,,weekly,2020-06-29,2020-07-05,2020,7,27,2106,2030,76,2015-2019 historical data
Czech Republic,,weekly,2020-07-06,2020-07-12,2020,7,28,1993,2040,-47,2015-2019 historical data
Czech Republic,,weekly,2020-07-13,2020-07-19,2020,7,29,1983,2047,-64,2015-2019 historical data
Czech Republic,,weekly,2020-07-20,2020-07-26,2020,7,30,2083,2050,33,2015-2019 historical data
Czech Republic,,weekly,2020-07-27,2020-08-02,2020,8,31,2220,2047,173,2015-2019 historical data
Czech Republic,,weekly,2020-08-03,2020-08-09,2020,8,32,2153,2041,112,2015-2019 historical data
Czech Republic,,weekly,2020-08-10,2020-08-16,2020,8,33,2177,2033,144,2015-2019 historical data
Czech Republic,,weekly,2020-08-17,2020-08-23,2020,8,34,2092,2026,66,2015-2019 historical data
Czech Republic,,weekly,2020-08-24,2020-08-30,2020,8,35,2023,2024,-1,2015-2019 historical data
Czech Republic,,weekly,2020-08-31,2020-09-06,2020,9,36,2029,2027,2,2015-2019 historical data
Czech Republic,,weekly,2020-09-07,2020-09-13,2020,9,37,2077,2037,40,2015-2019 historical data
Czech Republic,,weekly,2020-09-14,2020-09-20,2020,9,38,2216,2051,165,2015-2019 historical data
Czech Republic,,weekly,2020-09-21,2020-09-27,2020,9,39,2378,2068,310,2015-2019 historical data
Czech Republic,,weekly,2020-09-28,2020-10-04,2020,10,40,2376,2085,291,2015-2019 historical data
Czech Republic,,weekly,2020-10-05,2020-10-11,2020,10,41,2589,2098,491,2015-2019 historical data
Czech Republic,,weekly,2020-10-12,2020-10-18,2020,10,42,2939,2107,832,2015-2019 historical data
Czech Republic,,weekly,2020-10-19,2020-10-25,2020,10,43,3624,2111,1513,2015-2019 historical data
Czech Republic,,weekly,2020-10-26,2020-11-01,2020,11,44,4207,2112,2095,2015-2019 historical data
Czech Republic,,weekly,2020-11-02,2020-11-08,2020,11,45,4192,2113,2079,2015-2019 historical data
Czech Republic,,weekly,2020-11-09,2020-11-15,2020,11,46,3806,2116,1690,2015-2019 historical data
Czech Republic,,weekly,2020-11-16,2020-11-22,2020,11,47,3342,2125,1217,2015-2019 historical data
Czech Republic,,weekly,2020-11-23,2020-11-29,2020,11,48,3029,2143,886,2015-2019 historical data
Czech Republic,,weekly,2019-01-07,2019-01-13,2019,1,2,2290,,,
Czech Republic,,weekly,2019-01-14,2019-01-20,2019,1,3,2311,,,
Czech Republic,,weekly,2019-01-21,2019-01-27,2019,1,4,2365,,,
Czech Republic,,weekly,2019-01-28,2019-02-03,2019,2,5,2497,,,
Czech Republic,,weekly,2019-02-04,2019-02-10,2019,2,6,2445,,,
Czech Republic,,weekly,2019-02-11,2019-02-17,2019,2,7,2509,,,
Czech Republic,,weekly,2019-02-18,2019-02-24,2019,2,8,2496,,,
Czech Republic,,weekly,2019-02-25,2019-03-03,2019,3,9,2313,,,
Czech Republic,,weekly,2019-03-04,2019-03-10,2019,3,10,2383,,,
Czech Republic,,weekly,2019-03-11,2019-03-17,2019,3,11,2262,,,
Czech Republic,,weekly,2019-03-18,2019-03-24,2019,3,12,2198,,,
Czech Republic,,weekly,2019-03-25,2019-03-31,2019,3,13,2124,,,
Czech Republic,,weekly,2019-04-01,2019-04-07,2019,4,14,2131,,,
Czech Republic,,weekly,2019-04-08,2019-04-14,2019,4,15,2145,,,
Czech Republic,,weekly,2019-04-15,2019-04-21,2019,4,16,2094,,,
Czech Republic,,weekly,2019-04-22,2019-04-28,2019,4,17,2103,,,
Czech Republic,,weekly,2019-04-29,2019-05-05,2019,5,18,2051,,,
Czech Republic,,weekly,2019-05-06,2019-05-12,2019,5,19,2093,,,
Czech Republic,,weekly,2019-05-13,2019-05-19,2019,5,20,2025,,,
Czech Republic,,weekly,2019-05-20,2019-05-26,2019,5,21,1995,,,
Czech Republic,,weekly,2019-05-27,2019-06-02,2019,6,22,2093,,,
Czech Republic,,weekly,2019-06-03,2019-06-09,2019,6,23,2020,,,
Czech Republic,,weekly,2019-06-10,2019-06-16,2019,6,24,2145,,,
Czech Republic,,weekly,2019-06-17,2019-06-23,2019,6,25,1980,,,
Czech Republic,,weekly,2019-06-24,2019-06-30,2019,6,26,2067,,,
Czech Republic,,weekly,2019-07-01,2019-07-07,2019,7,27,2046,,,
Czech Republic,,weekly,2019-07-08,2019-07-14,2019,7,28,1956,,,
Czech Republic,,weekly,2019-07-15,2019-07-21,2019,7,29,2034,,,
Czech Republic,,weekly,2019-07-22,2019-07-28,2019,7,30,2171,,,
Czech Republic,,weekly,2019-07-29,2019-08-04,2019,8,31,2010,,,
Czech Republic,,weekly,2019-08-05,2019-08-11,2019,8,32,2027,,,
Czech Republic,,weekly,2019-08-12,2019-08-18,2019,8,33,2026,,,
Czech Republic,,weekly,2019-08-19,2019-08-25,2019,8,34,2011,,,
Czech Republic,,weekly,2019-08-26,2019-09-01,2019,9,35,2151,,,
Czech Republic,,weekly,2019-09-02,2019-09-08,2019,9,36,1922,,,
Czech Republic,,weekly,2019-09-09,2019-09-15,2019,9,37,1944,,,
Czech Republic,,weekly,2019-09-16,2019-09-22,2019,9,38,2030,,,
Czech Republic,,weekly,2019-09-23,2019-09-29,2019,9,39,2157,,,
Czech Republic,,weekly,2019-09-30,2019-10-06,2019,10,40,2153,,,
Czech Republic,,weekly,2019-10-07,2019-10-13,2019,10,41,2197,,,
Czech Republic,,weekly,2019-10-14,2019-10-20,2019,10,42,2099,,,
Czech Republic,,weekly,2019-10-21,2019-10-27,2019,10,43,2139,,,
Czech Republic,,weekly,2019-10-28,2019-11-03,2019,11,44,2066,,,
Czech Republic,,weekly,2019-11-04,2019-11-10,2019,11,45,2110,,,
Czech Republic,,weekly,2019-11-11,2019-11-17,2019,11,46,2231,,,
Czech Republic,,weekly,2019-11-18,2019-11-24,2019,11,47,2173,,,
Czech Republic,,weekly,2019-11-25,2019-12-01,2019,12,48,2134,,,
Czech Republic,,weekly,2019-12-02,2019-12-08,2019,12,49,2078,,,
Czech Republic,,weekly,2019-12-09,2019-12-15,2019,12,50,2226,,,
Czech Republic,,weekly,2019-12-16,2019-12-22,2019,12,51,2248,,,
Czech Republic,,weekly,2019-12-23,2019-12-29,2019,12,52,2245,,,
Czech Republic,,weekly,2018-01-08,2018-01-14,2018,1,2,2126,,,
Czech Republic,,weekly,2018-01-15,2018-01-21,2018,1,3,2230,,,
Czech Republic,,weekly,2018-01-22,2018-01-28,2018,1,4,2190,,,
Czech Republic,,weekly,2018-01-29,2018-02-04,2018,2,5,2216,,,
Czech Republic,,weekly,2018-02-05,2018-02-11,2018,2,6,2404,,,
Czech Republic,,weekly,2018-02-12,2018-02-18,2018,2,7,2602,,,
Czech Republic,,weekly,2018-02-19,2018-02-25,2018,2,8,2754,,,
Czech Republic,,weekly,2018-02-26,2018-03-04,2018,3,9,2819,,,
Czech Republic,,weekly,2018-03-05,2018-03-11,2018,3,10,2994,,,
Czech Republic,,weekly,2018-03-12,2018-03-18,2018,3,11,2782,,,
Czech Republic,,weekly,2018-03-19,2018-03-25,2018,3,12,2607,,,
Czech Republic,,weekly,2018-03-26,2018-04-01,2018,4,13,2383,,,
Czech Republic,,weekly,2018-04-02,2018-04-08,2018,4,14,2262,,,
Czech Republic,,weekly,2018-04-09,2018-04-15,2018,4,15,2257,,,
Czech Republic,,weekly,2018-04-16,2018-04-22,2018,4,16,2061,,,
Czech Republic,,weekly,2018-04-23,2018-04-29,2018,4,17,2090,,,
Czech Republic,,weekly,2018-04-30,2018-05-06,2018,5,18,2022,,,
Czech Republic,,weekly,2018-05-07,2018-05-13,2018,5,19,1958,,,
Czech Republic,,weekly,2018-05-14,2018-05-20,2018,5,20,1962,,,
Czech Republic,,weekly,2018-05-21,2018-05-27,2018,5,21,2013,,,
Czech Republic,,weekly,2018-05-28,2018-06-03,2018,6,22,1995,,,
Czech Republic,,weekly,2018-06-04,2018-06-10,2018,6,23,2038,,,
Czech Republic,,weekly,2018-06-11,2018-06-17,2018,6,24,1863,,,
Czech Republic,,weekly,2018-06-18,2018-06-24,2018,6,25,1964,,,
Czech Republic,,weekly,2018-06-25,2018-07-01,2018,7,26,1940,,,
Czech Republic,,weekly,2018-07-02,2018-07-08,2018,7,27,1979,,,
Czech Republic,,weekly,2018-07-09,2018-07-15,2018,7,28,2041,,,
Czech Republic,,weekly,2018-07-16,2018-07-22,2018,7,29,2039,,,
Czech Republic,,weekly,2018-07-23,2018-07-29,2018,7,30,2153,,,
Czech Republic,,weekly,2018-07-30,2018-08-05,2018,8,31,2379,,,
Czech Republic,,weekly,2018-08-06,2018-08-12,2018,8,32,2118,,,
Czech Republic,,weekly,2018-08-13,2018-08-19,2018,8,33,1923,,,
Czech Republic,,weekly,2018-08-20,2018-08-26,2018,8,34,2004,,,
Czech Republic,,weekly,2018-08-27,2018-09-02,2018,9,35,1902,,,
Czech Republic,,weekly,2018-09-03,2018-09-09,2018,9,36,1979,,,
Czech Republic,,weekly,2018-09-10,2018-09-16,2018,9,37,2014,,,
Czech Republic,,weekly,2018-09-17,2018-09-23,2018,9,38,2056,,,
Czech Republic,,weekly,2018-09-24,2018-09-30,2018,9,39,1906,,,
Czech Republic,,weekly,2018-10-01,2018-10-07,2018,10,40,2123,,,
Czech Republic,,weekly,2018-10-08,2018-10-14,2018,10,41,2076,,,
Czech Republic,,weekly,2018-10-15,2018-10-21,2018,10,42,2014,,,
Czech Republic,,weekly,2018-10-22,2018-10-28,2018,10,43,2024,,,
Czech Republic,,weekly,2018-10-29,2018-11-04,2018,11,44,2148,,,
Czech Republic,,weekly,2018-11-05,2018-11-11,2018,11,45,2046,,,
Czech Republic,,weekly,2018-11-12,2018-11-18,2018,11,46,1991,,,
Czech Republic,,weekly,2018-11-19,2018-11-25,2018,11,47,2141,,,
Czech Republic,,weekly,2018-11-26,2018-12-02,2018,12,48,2095,,,
Czech Republic,,weekly,2018-12-03,2018-12-09,2018,12,49,2194,,,
Czech Republic,,weekly,2018-12-10,2018-12-16,2018,12,50,2136,,,
Czech Republic,,weekly,2018-12-17,2018-12-23,2018,12,51,2303,,,
Czech Republic,,weekly,2018-12-24,2018-12-30,2018,12,52,2145,,,
Czech Republic,,weekly,2017-01-09,2017-01-15,2017,1,2,2811,,,
Czech Republic,,weekly,2017-01-16,2017-01-22,2017,1,3,2833,,,
Czech Republic,,weekly,2017-01-23,2017-01-29,2017,1,4,2761,,,
Czech Republic,,weekly,2017-01-30,2017-02-05,2017,2,5,2598,,,
Czech Republic,,weekly,2017-02-06,2017-02-12,2017,2,6,2640,,,
Czech Republic,,weekly,2017-02-13,2017-02-19,2017,2,7,2492,,,
Czech Republic,,weekly,2017-02-20,2017-02-26,2017,2,8,2357,,,
Czech Republic,,weekly,2017-02-27,2017-03-05,2017,3,9,2353,,,
Czech Republic,,weekly,2017-03-06,2017-03-12,2017,3,10,2225,,,
Czech Republic,,weekly,2017-03-13,2017-03-19,2017,3,11,2164,,,
Czech Republic,,weekly,2017-03-20,2017-03-26,2017,3,12,2103,,,
Czech Republic,,weekly,2017-03-27,2017-04-02,2017,4,13,2075,,,
Czech Republic,,weekly,2017-04-03,2017-04-09,2017,4,14,2069,,,
Czech Republic,,weekly,2017-04-10,2017-04-16,2017,4,15,1994,,,
Czech Republic,,weekly,2017-04-17,2017-04-23,2017,4,16,2043,,,
Czech Republic,,weekly,2017-04-24,2017-04-30,2017,4,17,2051,,,
Czech Republic,,weekly,2017-05-01,2017-05-07,2017,5,18,2041,,,
Czech Republic,,weekly,2017-05-08,2017-05-14,2017,5,19,2074,,,
Czech Republic,,weekly,2017-05-15,2017-05-21,2017,5,20,1974,,,
Czech Republic,,weekly,2017-05-22,2017-05-28,2017,5,21,1932,,,
Czech Republic,,weekly,2017-05-29,2017-06-04,2017,6,22,2033,,,
Czech Republic,,weekly,2017-06-05,2017-06-11,2017,6,23,1836,,,
Czech Republic,,weekly,2017-06-12,2017-06-18,2017,6,24,1978,,,
Czech Republic,,weekly,2017-06-19,2017-06-25,2017,6,25,2042,,,
Czech Republic,,weekly,2017-06-26,2017-07-02,2017,7,26,1939,,,
Czech Republic,,weekly,2017-07-03,2017-07-09,2017,7,27,1953,,,
Czech Republic,,weekly,2017-07-10,2017-07-16,2017,7,28,1886,,,
Czech Republic,,weekly,2017-07-17,2017-07-23,2017,7,29,1972,,,
Czech Republic,,weekly,2017-07-24,2017-07-30,2017,7,30,1770,,,
Czech Republic,,weekly,2017-07-31,2017-08-06,2017,8,31,2077,,,
Czech Republic,,weekly,2017-08-07,2017-08-13,2017,8,32,1959,,,
Czech Republic,,weekly,2017-08-14,2017-08-20,2017,8,33,1861,,,
Czech Republic,,weekly,2017-08-21,2017-08-27,2017,8,34,1939,,,
Czech Republic,,weekly,2017-08-28,2017-09-03,2017,9,35,1848,,,
Czech Republic,,weekly,2017-09-04,2017-09-10,2017,9,36,1920,,,
Czech Republic,,weekly,2017-09-11,2017-09-17,2017,9,37,1991,,,
Czech Republic,,weekly,2017-09-18,2017-09-24,2017,9,38,2058,,,
Czech Republic,,weekly,2017-09-25,2017-10-01,2017,10,39,2125,,,
Czech Republic,,weekly,2017-10-02,2017-10-08,2017,10,40,2235,,,
Czech Republic,,weekly,2017-10-09,2017-10-15,2017,10,41,2156,,,
Czech Republic,,weekly,2017-10-16,2017-10-22,2017,10,42,2029,,,
Czech Republic,,weekly,2017-10-23,2017-10-29,2017,10,43,2101,,,
Czech Republic,,weekly,2017-10-30,2017-11-05,2017,11,44,2053,,,
Czech Republic,,weekly,2017-11-06,2017-11-12,2017,11,45,2040,,,
Czech Republic,,weekly,2017-11-13,2017-11-19,2017,11,46,2057,,,
Czech Republic,,weekly,2017-11-20,2017-11-26,2017,11,47,2071,,,
Czech Republic,,weekly,2017-11-27,2017-12-03,2017,12,48,2116,,,
Czech Republic,,weekly,2017-12-04,2017-12-10,2017,12,49,2102,,,
Czech Republic,,weekly,2017-12-11,2017-12-17,2017,12,50,2187,,,
Czech Republic,,weekly,2017-12-18,2017-12-24,2017,12,51,2119,,,
Czech Republic,,weekly,2017-12-25,2017-12-31,2017,12,52,2201,,,
Czech Republic,,weekly,2016-01-11,2016-01-17,2016,1,2,2054,,,
Czech Republic,,weekly,2016-01-18,2016-01-24,2016,1,3,2175,,,
Czech Republic,,weekly,2016-01-25,2016-01-31,2016,1,4,2116,,,
Czech Republic,,weekly,2016-02-01,2016-02-07,2016,2,5,2137,,,
Czech Republic,,weekly,2016-02-08,2016-02-14,2016,2,6,2245,,,
Czech Republic,,weekly,2016-02-15,2016-02-21,2016,2,7,2160,,,
Czech Republic,,weekly,2016-02-22,2016-02-28,2016,2,8,2214,,,
Czech Republic,,weekly,2016-02-29,2016-03-06,2016,3,9,2235,,,
Czech Republic,,weekly,2016-03-07,2016-03-13,2016,3,10,2096,,,
Czech Republic,,weekly,2016-03-14,2016-03-20,2016,3,11,2155,,,
Czech Republic,,weekly,2016-03-21,2016-03-27,2016,3,12,2148,,,
Czech Republic,,weekly,2016-03-28,2016-04-03,2016,4,13,2191,,,
Czech Republic,,weekly,2016-04-04,2016-04-10,2016,4,14,2138,,,
Czech Republic,,weekly,2016-04-11,2016-04-17,2016,4,15,2075,,,
Czech Republic,,weekly,2016-04-18,2016-04-24,2016,4,16,1949,,,
Czech Republic,,weekly,2016-04-25,2016-05-01,2016,5,17,2114,,,
Czech Republic,,weekly,2016-05-02,2016-05-08,2016,5,18,1982,,,
Czech Republic,,weekly,2016-05-09,2016-05-15,2016,5,19,2001,,,
Czech Republic,,weekly,2016-05-16,2016-05-22,2016,5,20,1964,,,
Czech Republic,,weekly,2016-05-23,2016-05-29,2016,5,21,2000,,,
Czech Republic,,weekly,2016-05-30,2016-06-05,2016,6,22,2042,,,
Czech Republic,,weekly,2016-06-06,2016-06-12,2016,6,23,1893,,,
Czech Republic,,weekly,2016-06-13,2016-06-19,2016,6,24,1915,,,
Czech Republic,,weekly,2016-06-20,2016-06-26,2016,6,25,1993,,,
Czech Republic,,weekly,2016-06-27,2016-07-03,2016,7,26,1970,,,
Czech Republic,,weekly,2016-07-04,2016-07-10,2016,7,27,1886,,,
Czech Republic,,weekly,2016-07-11,2016-07-17,2016,7,28,1918,,,
Czech Republic,,weekly,2016-07-18,2016-07-24,2016,7,29,1981,,,
Czech Republic,,weekly,2016-07-25,2016-07-31,2016,7,30,1942,,,
Czech Republic,,weekly,2016-08-01,2016-08-07,2016,8,31,1827,,,
Czech Republic,,weekly,2016-08-08,2016-08-14,2016,8,32,1839,,,
Czech Republic,,weekly,2016-08-15,2016-08-21,2016,8,33,1949,,,
Czech Republic,,weekly,2016-08-22,2016-08-28,2016,8,34,2043,,,
Czech Republic,,weekly,2016-08-29,2016-09-04,2016,9,35,1918,,,
Czech Republic,,weekly,2016-09-05,2016-09-11,2016,9,36,1980,,,
Czech Republic,,weekly,2016-09-12,2016-09-18,2016,9,37,1930,,,
Czech Republic,,weekly,2016-09-19,2016-09-25,2016,9,38,1834,,,
Czech Republic,,weekly,2016-09-26,2016-10-02,2016,10,39,1988,,,
Czech Republic,,weekly,2016-10-03,2016-10-09,2016,10,40,1991,,,
Czech Republic,,weekly,2016-10-10,2016-10-16,2016,10,41,2083,,,
Czech Republic,,weekly,2016-10-17,2016-10-23,2016,10,42,2142,,,
